year,ruler_count,ruler_name,display_name,dynasty,house_color,start_year,end_year,wiki_title,notes,fait_1,fait_2,fait_3
524,1,Childebert I,Childebert I,Merovingiens,#6d597a,511,558,Childebert I,Succession canonique simplifiee avant la pleine unification,"Childebert Ier (son nom est composé des éléments franciques hild « bataille » et berth « brillant »), né vers 497 à Reims et mort le 23 décembre 558 à Paris, est roi de Paris de 511 à 558 et roi d'Orléans de 524 à 558.",Il est le troisième des quatre fils que Clovis eut avec Clotilde.,Succession canonique simplifiee avant la pleine unification
525,1,Childebert I,Childebert I,Merovingiens,#6d597a,511,558,Childebert I,Succession canonique simplifiee avant la pleine unification,"Childebert Ier (son nom est composé des éléments franciques hild « bataille » et berth « brillant »), né vers 497 à Reims et mort le 23 décembre 558 à Paris, est roi de Paris de 511 à 558 et roi d'Orléans de 524 à 558.",Il est le troisième des quatre fils que Clovis eut avec Clotilde.,Succession canonique simplifiee avant la pleine unification
526,1,Childebert I,Childebert I,Merovingiens,#6d597a,511,558,Childebert I,Succession canonique simplifiee avant la pleine unification,"Childebert Ier (son nom est composé des éléments franciques hild « bataille » et berth « brillant »), né vers 497 à Reims et mort le 23 décembre 558 à Paris, est roi de Paris de 511 à 558 et roi d'Orléans de 524 à 558.",Il est le troisième des quatre fils que Clovis eut avec Clotilde.,Succession canonique simplifiee avant la pleine unification
527,1,Childebert I,Childebert I,Merovingiens,#6d597a,511,558,Childebert I,Succession canonique simplifiee avant la pleine unification,"Childebert Ier (son nom est composé des éléments franciques hild « bataille » et berth « brillant »), né vers 497 à Reims et mort le 23 décembre 558 à Paris, est roi de Paris de 511 à 558 et roi d'Orléans de 524 à 558.",Il est le troisième des quatre fils que Clovis eut avec Clotilde.,Succession canonique simplifiee avant la pleine unification
528,1,Childebert I,Childebert I,Merovingiens,#6d597a,511,558,Childebert I,Succession canonique simplifiee avant la pleine unification,"Childebert Ier (son nom est composé des éléments franciques hild « bataille » et berth « brillant »), né vers 497 à Reims et mort le 23 décembre 558 à Paris, est roi de Paris de 511 à 558 et roi d'Orléans de 524 à 558.",Il est le troisième des quatre fils que Clovis eut avec Clotilde.,Succession canonique simplifiee avant la pleine unification
529,1,Childebert I,Childebert I,Merovingiens,#6d597a,511,558,Childebert I,Succession canonique simplifiee avant la pleine unification,"Childebert Ier (son nom est composé des éléments franciques hild « bataille » et berth « brillant »), né vers 497 à Reims et mort le 23 décembre 558 à Paris, est roi de Paris de 511 à 558 et roi d'Orléans de 524 à 558.",Il est le troisième des quatre fils que Clovis eut avec Clotilde.,Succession canonique simplifiee avant la pleine unification
530,1,Childebert I,Childebert I,Merovingiens,#6d597a,511,558,Childebert I,Succession canonique simplifiee avant la pleine unification,"Childebert Ier (son nom est composé des éléments franciques hild « bataille » et berth « brillant »), né vers 497 à Reims et mort le 23 décembre 558 à Paris, est roi de Paris de 511 à 558 et roi d'Orléans de 524 à 558.",Il est le troisième des quatre fils que Clovis eut avec Clotilde.,Succession canonique simplifiee avant la pleine unification
531,1,Childebert I,Childebert I,Merovingiens,#6d597a,511,558,Childebert I,Succession canonique simplifiee avant la pleine unification,"Childebert Ier (son nom est composé des éléments franciques hild « bataille » et berth « brillant »), né vers 497 à Reims et mort le 23 décembre 558 à Paris, est roi de Paris de 511 à 558 et roi d'Orléans de 524 à 558.",Il est le troisième des quatre fils que Clovis eut avec Clotilde.,Succession canonique simplifiee avant la pleine unification
532,1,Childebert I,Childebert I,Merovingiens,#6d597a,511,558,Childebert I,Succession canonique simplifiee avant la pleine unification,"Childebert Ier (son nom est composé des éléments franciques hild « bataille » et berth « brillant »), né vers 497 à Reims et mort le 23 décembre 558 à Paris, est roi de Paris de 511 à 558 et roi d'Orléans de 524 à 558.",Il est le troisième des quatre fils que Clovis eut avec Clotilde.,Succession canonique simplifiee avant la pleine unification
533,1,Childebert I,Childebert I,Merovingiens,#6d597a,511,558,Childebert I,Succession canonique simplifiee avant la pleine unification,"Childebert Ier (son nom est composé des éléments franciques hild « bataille » et berth « brillant »), né vers 497 à Reims et mort le 23 décembre 558 à Paris, est roi de Paris de 511 à 558 et roi d'Orléans de 524 à 558.",Il est le troisième des quatre fils que Clovis eut avec Clotilde.,Succession canonique simplifiee avant la pleine unification
534,1,Childebert I,Childebert I,Merovingiens,#6d597a,511,558,Childebert I,Succession canonique simplifiee avant la pleine unification,"Childebert Ier (son nom est composé des éléments franciques hild « bataille » et berth « brillant »), né vers 497 à Reims et mort le 23 décembre 558 à Paris, est roi de Paris de 511 à 558 et roi d'Orléans de 524 à 558.",Il est le troisième des quatre fils que Clovis eut avec Clotilde.,Succession canonique simplifiee avant la pleine unification
535,1,Childebert I,Childebert I,Merovingiens,#6d597a,511,558,Childebert I,Succession canonique simplifiee avant la pleine unification,"Childebert Ier (son nom est composé des éléments franciques hild « bataille » et berth « brillant »), né vers 497 à Reims et mort le 23 décembre 558 à Paris, est roi de Paris de 511 à 558 et roi d'Orléans de 524 à 558.",Il est le troisième des quatre fils que Clovis eut avec Clotilde.,Succession canonique simplifiee avant la pleine unification
536,1,Childebert I,Childebert I,Merovingiens,#6d597a,511,558,Childebert I,Succession canonique simplifiee avant la pleine unification,"Childebert Ier (son nom est composé des éléments franciques hild « bataille » et berth « brillant »), né vers 497 à Reims et mort le 23 décembre 558 à Paris, est roi de Paris de 511 à 558 et roi d'Orléans de 524 à 558.",Il est le troisième des quatre fils que Clovis eut avec Clotilde.,Succession canonique simplifiee avant la pleine unification
537,1,Childebert I,Childebert I,Merovingiens,#6d597a,511,558,Childebert I,Succession canonique simplifiee avant la pleine unification,"Childebert Ier (son nom est composé des éléments franciques hild « bataille » et berth « brillant »), né vers 497 à Reims et mort le 23 décembre 558 à Paris, est roi de Paris de 511 à 558 et roi d'Orléans de 524 à 558.",Il est le troisième des quatre fils que Clovis eut avec Clotilde.,Succession canonique simplifiee avant la pleine unification
538,1,Childebert I,Childebert I,Merovingiens,#6d597a,511,558,Childebert I,Succession canonique simplifiee avant la pleine unification,"Childebert Ier (son nom est composé des éléments franciques hild « bataille » et berth « brillant »), né vers 497 à Reims et mort le 23 décembre 558 à Paris, est roi de Paris de 511 à 558 et roi d'Orléans de 524 à 558.",Il est le troisième des quatre fils que Clovis eut avec Clotilde.,Succession canonique simplifiee avant la pleine unification
539,1,Childebert I,Childebert I,Merovingiens,#6d597a,511,558,Childebert I,Succession canonique simplifiee avant la pleine unification,"Childebert Ier (son nom est composé des éléments franciques hild « bataille » et berth « brillant »), né vers 497 à Reims et mort le 23 décembre 558 à Paris, est roi de Paris de 511 à 558 et roi d'Orléans de 524 à 558.",Il est le troisième des quatre fils que Clovis eut avec Clotilde.,Succession canonique simplifiee avant la pleine unification
540,1,Childebert I,Childebert I,Merovingiens,#6d597a,511,558,Childebert I,Succession canonique simplifiee avant la pleine unification,"Childebert Ier (son nom est composé des éléments franciques hild « bataille » et berth « brillant »), né vers 497 à Reims et mort le 23 décembre 558 à Paris, est roi de Paris de 511 à 558 et roi d'Orléans de 524 à 558.",Il est le troisième des quatre fils que Clovis eut avec Clotilde.,Succession canonique simplifiee avant la pleine unification
541,1,Childebert I,Childebert I,Merovingiens,#6d597a,511,558,Childebert I,Succession canonique simplifiee avant la pleine unification,"Childebert Ier (son nom est composé des éléments franciques hild « bataille » et berth « brillant »), né vers 497 à Reims et mort le 23 décembre 558 à Paris, est roi de Paris de 511 à 558 et roi d'Orléans de 524 à 558.",Il est le troisième des quatre fils que Clovis eut avec Clotilde.,Succession canonique simplifiee avant la pleine unification
542,1,Childebert I,Childebert I,Merovingiens,#6d597a,511,558,Childebert I,Succession canonique simplifiee avant la pleine unification,"Childebert Ier (son nom est composé des éléments franciques hild « bataille » et berth « brillant »), né vers 497 à Reims et mort le 23 décembre 558 à Paris, est roi de Paris de 511 à 558 et roi d'Orléans de 524 à 558.",Il est le troisième des quatre fils que Clovis eut avec Clotilde.,Succession canonique simplifiee avant la pleine unification
543,1,Childebert I,Childebert I,Merovingiens,#6d597a,511,558,Childebert I,Succession canonique simplifiee avant la pleine unification,"Childebert Ier (son nom est composé des éléments franciques hild « bataille » et berth « brillant »), né vers 497 à Reims et mort le 23 décembre 558 à Paris, est roi de Paris de 511 à 558 et roi d'Orléans de 524 à 558.",Il est le troisième des quatre fils que Clovis eut avec Clotilde.,Succession canonique simplifiee avant la pleine unification
544,1,Childebert I,Childebert I,Merovingiens,#6d597a,511,558,Childebert I,Succession canonique simplifiee avant la pleine unification,"Childebert Ier (son nom est composé des éléments franciques hild « bataille » et berth « brillant »), né vers 497 à Reims et mort le 23 décembre 558 à Paris, est roi de Paris de 511 à 558 et roi d'Orléans de 524 à 558.",Il est le troisième des quatre fils que Clovis eut avec Clotilde.,Succession canonique simplifiee avant la pleine unification
545,1,Childebert I,Childebert I,Merovingiens,#6d597a,511,558,Childebert I,Succession canonique simplifiee avant la pleine unification,"Childebert Ier (son nom est composé des éléments franciques hild « bataille » et berth « brillant »), né vers 497 à Reims et mort le 23 décembre 558 à Paris, est roi de Paris de 511 à 558 et roi d'Orléans de 524 à 558.",Il est le troisième des quatre fils que Clovis eut avec Clotilde.,Succession canonique simplifiee avant la pleine unification
546,1,Childebert I,Childebert I,Merovingiens,#6d597a,511,558,Childebert I,Succession canonique simplifiee avant la pleine unification,"Childebert Ier (son nom est composé des éléments franciques hild « bataille » et berth « brillant »), né vers 497 à Reims et mort le 23 décembre 558 à Paris, est roi de Paris de 511 à 558 et roi d'Orléans de 524 à 558.",Il est le troisième des quatre fils que Clovis eut avec Clotilde.,Succession canonique simplifiee avant la pleine unification
547,1,Childebert I,Childebert I,Merovingiens,#6d597a,511,558,Childebert I,Succession canonique simplifiee avant la pleine unification,"Childebert Ier (son nom est composé des éléments franciques hild « bataille » et berth « brillant »), né vers 497 à Reims et mort le 23 décembre 558 à Paris, est roi de Paris de 511 à 558 et roi d'Orléans de 524 à 558.",Il est le troisième des quatre fils que Clovis eut avec Clotilde.,Succession canonique simplifiee avant la pleine unification
548,1,Childebert I,Childebert I,Merovingiens,#6d597a,511,558,Childebert I,Succession canonique simplifiee avant la pleine unification,"Childebert Ier (son nom est composé des éléments franciques hild « bataille » et berth « brillant »), né vers 497 à Reims et mort le 23 décembre 558 à Paris, est roi de Paris de 511 à 558 et roi d'Orléans de 524 à 558.",Il est le troisième des quatre fils que Clovis eut avec Clotilde.,Succession canonique simplifiee avant la pleine unification
549,1,Childebert I,Childebert I,Merovingiens,#6d597a,511,558,Childebert I,Succession canonique simplifiee avant la pleine unification,"Childebert Ier (son nom est composé des éléments franciques hild « bataille » et berth « brillant »), né vers 497 à Reims et mort le 23 décembre 558 à Paris, est roi de Paris de 511 à 558 et roi d'Orléans de 524 à 558.",Il est le troisième des quatre fils que Clovis eut avec Clotilde.,Succession canonique simplifiee avant la pleine unification
